sessionId,sessionStart,sessionEnd,countId,time,count,location,activities
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46868,"2016-03-08 17:14:51",1,"Classroom (27)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46869,"2016-03-08 17:14:52",1,"Classroom (27)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46870,"2016-03-08 17:14:53",1,"Classroom (27)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46871,"2016-03-08 17:14:54",1,"Classroom (27)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46872,"2016-03-08 17:14:55",1,"Classroom (27)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46873,"2016-03-08 17:14:56",1,"Classroom (27)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46874,"2016-03-08 17:14:57",1,"Classroom (27)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46875,"2016-03-08 17:14:58",1,"Classroom (27)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46876,"2016-03-08 17:14:59",1,"Classroom (27)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46877,"2016-03-08 17:15:00",1,"Classroom (27)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46878,"2016-03-08 17:15:01",1,"Classroom (27)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46879,"2016-03-08 17:15:04",1,"Public/StudyRooms (26)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46880,"2016-03-08 17:15:06",1,"Public/StudyRooms (26)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46881,"2016-03-08 17:15:07",1,"Public/StudyRooms (26)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46882,"2016-03-08 17:15:08",1,"Public/StudyRooms (26)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46883,"2016-03-08 17:15:09",1,"Public/StudyRooms (26)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46884,"2016-03-08 17:15:10",1,"Public/StudyRooms (26)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46885,"2016-03-08 17:15:11",1,"Public/StudyRooms (26)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46886,"2016-03-08 17:15:13",1,"Public/StudyRooms (26)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46887,"2016-03-08 17:15:14",1,"Public/StudyRooms (26)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46888,"2016-03-08 17:15:22",1,"CommunityRoom (28)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46889,"2016-03-08 17:15:23",1,"CommunityRoom (28)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46890,"2016-03-08 17:15:24",1,"CommunityRoom (28)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46891,"2016-03-08 17:15:26",1,"CommunityRoom (28)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46892,"2016-03-08 17:15:27",1,"CommunityRoom (28)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46893,"2016-03-08 17:15:28",1,"CommunityRoom (28)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46894,"2016-03-08 17:15:30",1,"CommunityRoom (28)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46895,"2016-03-08 17:15:31",1,"CommunityRoom (28)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46896,"2016-03-08 17:15:32",1,"CommunityRoom (28)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46897,"2016-03-08 17:15:42",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46898,"2016-03-08 17:15:42",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46899,"2016-03-08 17:15:43",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46900,"2016-03-08 17:15:44",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46901,"2016-03-08 17:15:45",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46902,"2016-03-08 17:15:46",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46903,"2016-03-08 17:15:47",1,"Bookmark (30)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46904,"2016-03-08 17:15:48",1,"Bookmark (30)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46905,"2016-03-08 17:15:49",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46906,"2016-03-08 17:15:51",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46907,"2016-03-08 17:15:52",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46908,"2016-03-08 17:15:53",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46909,"2016-03-08 17:15:54",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46910,"2016-03-08 17:15:55",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46911,"2016-03-08 17:15:56",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46912,"2016-03-08 17:15:57",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46913,"2016-03-08 17:15:58",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46914,"2016-03-08 17:15:59",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46915,"2016-03-08 17:16:00",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46916,"2016-03-08 17:16:01",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46917,"2016-03-08 17:16:03",1,"Bookmark (30)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46918,"2016-03-08 17:16:06",1,"Bookmark (30)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46919,"2016-03-08 17:16:09",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46920,"2016-03-08 17:16:11",1,"Bookmark (30)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46921,"2016-03-08 17:16:12",1,"Bookmark (30)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46922,"2016-03-08 17:16:13",1,"Bookmark (30)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46923,"2016-03-08 17:16:16",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46924,"2016-03-08 17:16:17",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46925,"2016-03-08 17:16:18",1,"Bookmark (30)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46926,"2016-03-08 17:16:20",1,"Bookmark (30)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46927,"2016-03-08 17:16:21",1,"Bookmark (30)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46928,"2016-03-08 17:16:22",1,"Bookmark (30)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46929,"2016-03-08 17:16:23",1,"Bookmark (30)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46930,"2016-03-08 17:16:25",1,"Bookmark (30)","[79]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46931,"2016-03-08 17:16:26",1,"Bookmark (30)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46932,"2016-03-08 17:16:27",1,"Bookmark (30)","[78]"
1464,"2016-03-08 17:11:47","2016-03-08 17:17:03",46933,"2016-03-08 17:16:28",1,"Bookmark (30)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46935,"2016-03-08 18:43:38",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46936,"2016-03-08 18:43:39",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46937,"2016-03-08 18:43:40",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46938,"2016-03-08 18:43:42",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46939,"2016-03-08 18:43:43",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46940,"2016-03-08 18:43:44",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46941,"2016-03-08 18:43:45",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46942,"2016-03-08 18:43:46",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46943,"2016-03-08 18:43:47",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46944,"2016-03-08 18:43:48",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46945,"2016-03-08 18:43:50",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46946,"2016-03-08 18:43:51",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46947,"2016-03-08 18:43:53",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46948,"2016-03-08 18:43:54",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46949,"2016-03-08 18:43:55",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46950,"2016-03-08 18:43:57",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46951,"2016-03-08 18:43:58",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46952,"2016-03-08 18:43:59",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46953,"2016-03-08 18:44:01",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46954,"2016-03-08 18:44:02",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46955,"2016-03-08 18:44:03",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46956,"2016-03-08 18:44:05",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46957,"2016-03-08 18:44:06",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46958,"2016-03-08 18:44:07",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46959,"2016-03-08 18:44:08",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46960,"2016-03-08 18:44:09",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46961,"2016-03-08 18:44:11",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46962,"2016-03-08 18:44:12",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46963,"2016-03-08 18:44:13",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46964,"2016-03-08 18:44:14",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46965,"2016-03-08 18:44:15",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46966,"2016-03-08 18:44:18",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46967,"2016-03-08 18:44:19",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46968,"2016-03-08 18:44:20",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46969,"2016-03-08 18:44:22",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46970,"2016-03-08 18:44:26",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46971,"2016-03-08 18:44:27",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46972,"2016-03-08 18:44:28",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46973,"2016-03-08 18:44:29",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46974,"2016-03-08 18:44:31",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46975,"2016-03-08 18:44:32",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46976,"2016-03-08 18:44:33",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46977,"2016-03-08 18:44:34",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46978,"2016-03-08 18:44:36",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46979,"2016-03-08 18:44:37",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46980,"2016-03-08 18:44:38",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46981,"2016-03-08 18:44:39",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46982,"2016-03-08 18:44:40",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46983,"2016-03-08 18:44:41",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46984,"2016-03-08 18:44:42",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46985,"2016-03-08 18:44:43",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46986,"2016-03-08 18:44:45",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46987,"2016-03-08 18:44:46",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46988,"2016-03-08 18:44:47",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46989,"2016-03-08 18:44:48",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46990,"2016-03-08 18:44:50",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46991,"2016-03-08 18:44:55",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46992,"2016-03-08 18:45:08",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46993,"2016-03-08 18:45:10",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46994,"2016-03-08 18:45:11",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46995,"2016-03-08 18:45:12",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46996,"2016-03-08 18:45:13",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46997,"2016-03-08 18:45:14",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46998,"2016-03-08 18:45:16",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",46999,"2016-03-08 18:45:17",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47000,"2016-03-08 18:45:19",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47001,"2016-03-08 18:45:20",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47002,"2016-03-08 18:45:21",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47003,"2016-03-08 18:45:24",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47004,"2016-03-08 18:45:26",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47005,"2016-03-08 18:45:28",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47006,"2016-03-08 18:45:30",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47007,"2016-03-08 18:45:31",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47008,"2016-03-08 18:45:32",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47009,"2016-03-08 18:45:36",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47010,"2016-03-08 18:45:37",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47011,"2016-03-08 18:45:38",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47012,"2016-03-08 18:45:39",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47013,"2016-03-08 18:45:41",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47014,"2016-03-08 18:46:17",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47015,"2016-03-08 18:46:18",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47016,"2016-03-08 18:46:19",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47017,"2016-03-08 18:46:21",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47018,"2016-03-08 18:46:22",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47019,"2016-03-08 18:46:23",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47020,"2016-03-08 18:46:25",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47021,"2016-03-08 18:46:26",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47022,"2016-03-08 18:46:27",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47023,"2016-03-08 18:46:29",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47024,"2016-03-08 18:46:30",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47025,"2016-03-08 18:46:31",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47026,"2016-03-08 18:46:33",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47027,"2016-03-08 18:46:34",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47028,"2016-03-08 18:46:35",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47029,"2016-03-08 18:46:36",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47030,"2016-03-08 18:46:37",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47031,"2016-03-08 18:46:38",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47032,"2016-03-08 18:46:39",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47033,"2016-03-08 18:46:41",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47034,"2016-03-08 18:46:42",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47035,"2016-03-08 18:46:44",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47036,"2016-03-08 18:46:45",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47037,"2016-03-08 18:46:48",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47038,"2016-03-08 18:46:49",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47039,"2016-03-08 18:46:50",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47040,"2016-03-08 18:46:52",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47041,"2016-03-08 18:46:53",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47042,"2016-03-08 18:46:54",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47043,"2016-03-08 18:46:55",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47044,"2016-03-08 18:46:56",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47045,"2016-03-08 18:46:57",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47046,"2016-03-08 18:46:58",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47047,"2016-03-08 18:47:00",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47048,"2016-03-08 18:47:01",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47049,"2016-03-08 18:47:03",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47050,"2016-03-08 18:47:04",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47051,"2016-03-08 18:47:06",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47052,"2016-03-08 18:47:07",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47053,"2016-03-08 18:47:08",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47054,"2016-03-08 18:47:09",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47055,"2016-03-08 18:47:10",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47056,"2016-03-08 18:47:12",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47057,"2016-03-08 18:47:13",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47058,"2016-03-08 18:47:14",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47059,"2016-03-08 18:47:15",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47060,"2016-03-08 18:47:16",1,"Public/StudyRooms (26)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47061,"2016-03-08 18:47:18",1,"Public/StudyRooms (26)","[79]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47062,"2016-03-08 18:47:34",1,"Classroom (27)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47063,"2016-03-08 18:47:35",1,"Classroom (27)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47064,"2016-03-08 18:47:36",1,"Classroom (27)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47065,"2016-03-08 18:47:37",1,"Classroom (27)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47066,"2016-03-08 18:47:38",1,"Classroom (27)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47067,"2016-03-08 18:47:39",1,"Classroom (27)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47068,"2016-03-08 18:47:40",1,"Classroom (27)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47069,"2016-03-08 18:47:41",1,"Classroom (27)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47070,"2016-03-08 18:47:42",1,"Classroom (27)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47071,"2016-03-08 18:47:43",1,"Classroom (27)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47072,"2016-03-08 18:47:44",1,"Classroom (27)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47073,"2016-03-08 18:47:45",1,"Classroom (27)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47074,"2016-03-08 18:47:46",1,"Classroom (27)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47075,"2016-03-08 18:47:47",1,"Classroom (27)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47076,"2016-03-08 18:47:48",1,"Classroom (27)","[78]"
1466,"2016-03-08 18:43:36","2016-03-08 18:48:43",47077,"2016-03-08 18:47:49",1,"Classroom (27)","[78]"
